StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consentChecks,Qage,Qgender,QEnglish,QAlanJones,QB_1,QB_2,QB_3,QB_4,QB_5,QB_6,QB_7,QB_8,QB_9,QB_10,QB_11,QB_12,QB_13,QB_14,QB_15,QBT_First Click,QBT_Last Click,QBT_Page Submit,QBT_Click Count,QC.1,QC.2,QC.3,QC.4,QC.5,QE.1,QE.2,QE.3,QE.4,QE.5,QF.1,QF.2,QF.3,QF.4,QF.5,QH.1,QH.2,QH.3,QH.4,QH.5,QI.1,QI.2,QI.3,QI.4,QI.5,QJ.1,QJ.2,QJ.3,QJ.4,QJ.5,QAC,QD.1,QD.2,QD.3,QD.4,QD.5,QG.1,QG.2,QG.3,QG.4,QG.5,CRT.1_1,CRT.1T_First Click,CRT.1T_Last Click,CRT.1T_Page Submit,CRT.1T_Click Count,CRT.2_1,CRT.2T_First Click,CRT.2T_Last Click,CRT.2T_Page Submit,CRT.2T_Click Count,CRT.3_1,CRT.3T_First Click,CRT.3T_Last Click,CRT.3T_Page Submit,CRT.3T_Click Count,QZ.1,QZ.2,QZ.3,QZ.4,QZ.5,QZ.6,QZ.7,QZ.8,QZ.9,QZ.10,QZ.11,QZ.12,QZ.13,QZ.14,QZ.15,QZ.16,QZ.17,QZ.18,QZ.19,QZ.21,QZ.22,QZ.23,QZ.24,QY.30,QY.31,QY.32,QY.33,QY.34,mTurkId,QX.1,QX.2,QX.3,QX.4,QX.5,QX.6,QX.7,TRUE,randomTrack,passCode,rid,RISN,opp,Q_TotalDuration,V,gc,term,age
18-06-18 14:43,18-06-18 15:24,0,100,2421,1,18-06-18 15:24,R_3aNOCCn0Gt2KquB,,,,,anonymous,EN,2,23,2,,,75,77,35,44,19,48,47,50,55,56,11,49,68,47,20,,,,,11,11,11,11,11,10,11,10,11,11,9,10,11,11,10,10,11,9,11,11,11,11,11,11,11,8,8,11,8,9,4,25,25,22,25,25,8,14,9,11,10,10,28.618,28.618,38.861,1,100,10.051,10.051,13.297,1,60,32.923,32.923,46.891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b708-f7ef-4d66-ae37-445a297a0acf,,Qual951-2905Retainer4,2421,H,1,,18-24
18-06-18 15:02,18-06-18 15:24,0,100,1271,1,18-06-18 15:24,R_27UM2Doe8nuXlVa,,,,,anonymous,EN,2,19,2,,,75,91,2,100,37,81,100,29,50,68,50,50,50,70,20,,,,,13,10,12,9,11,12,14,10,12,10,10,11,11,11,11,14,10,10,14,13,14,12,10,12,12,8,8,8,8,12,4,24,22,22,27,28,12,8,10,13,11,$0.05 ,13.564,243.598,247.179,5,5,20.148,215.406,266.275,3,47,12.516,12.551,36.722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bb8c-f9b5-4868-b7b9-51ec6ece2e77,,Qual951-2905Retainer4,1271,H,1,,18-24
18-06-18 15:09,18-06-18 15:24,0,100,874,1,18-06-18 15:24,R_3Rjv3KGAlywOIQw,,,,,anonymous,EN,2,56,2,,,53,95,26,13,98,53,53,100,100,100,56,50,93,55,20,,,,,11,11,11,11,11,11,11,8,11,11,8,11,11,8,11,8,11,11,8,11,11,8,8,11,8,11,11,11,8,11,4,25,22,22,25,25,8,8,8,11,11,0.1,15.067,15.448,32.167,2,100,154.189,154.469,159.963,2,24,26.067,26.406,31.463,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bd1a-c0fb-4564-b663-2659f4ed763c,,Qual951-2905Retainer4,874,H,1,,55-64
18-06-18 15:16,18-06-18 15:24,0,100,444,1,18-06-18 15:24,R_3qg7hGV6pnZbttz,,,,,anonymous,EN,2,20,1,,,75,74,2,71,19,13,0,8,18,2,19,15,27,9,20,,,,,14,9,14,9,9,8,8,11,14,14,14,11,11,13,8,14,14,10,14,13,14,14,11,14,8,8,8,8,8,8,4,28,28,25,22,22,8,14,10,14,8,5,8.149,8.167,15.161,2,100,2.042,2.066,38.842,2,47,6.188,8.816,8.884,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27becc-25c5-4a99-bcc0-1c6cb56010fe,,Qual951-2905Retainer4,444,H,1,,18-24
18-06-18 14:51,18-06-18 15:24,0,100,1978,1,18-06-18 15:24,R_3lzDnO2Q25aExhD,,,,,anonymous,EN,2,45,1,,,70,67,40,54,80,100,91,96,76,89,97,78,89,100,20,,,,,10,12,10,10,12,9,10,10,13,13,10,12,13,11,13,10,9,10,13,12,10,10,9,10,9,10,12,9,9,13,4,23,22,23,26,28,9,12,9,11,10,10,11.811,11.811,21.39,1,1,2.398,14.903,23.048,2,24,100.304,114.72,143.195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b87e-6050-4d3a-8ab1-bd0a74c4e15a,,Qual951-2905Retainer4,1978,H,1,,45-54
18-06-18 15:08,18-06-18 15:24,0,100,929,1,18-06-18 15:24,R_29csRvrvcCiVloM,,,,,anonymous,EN,2,22,2,,,0,50,50,80,50,80,100,60,100,70,50,60,100,70,20,,,,,11,10,11,10,11,12,11,11,13,11,12,12,12,11,12,8,9,10,12,11,10,12,12,13,10,14,13,9,10,14,4,22,22,22,28,28,10,12,11,12,11,0,43.28,44.091,47.351,4,5,19.706,19.744,21.871,2,24,27.288,27.327,34.255,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bcf2-ff39-4b37-9a12-ccacabc27862,,Qual951-2905Retainer4,929,H,1,,18-24
18-06-18 14:53,18-06-18 15:24,0,100,1867,1,18-06-18 15:24,R_1H5MgpNwXm1Gfb8,,,,,anonymous,EN,2,41,1,,,0,93,100,0,100,100,100,3,100,100,100,100,100,100,20,,,,,12,12,9,12,9,8,9,8,8,12,12,9,9,8,12,8,9,9,9,8,8,8,9,12,8,8,9,8,8,12,4,22,22,22,22,28,8,8,8,8,8,0.1,42.353,42.353,92.992,1,5,10.016,94.439,242.189,3,24,75.549,75.549,78.287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b949-99c7-4e7c-a6a7-7856000d0eb4,,Qual951-2905Retainer4,1867,H,1,,35-44
18-06-18 15:05,18-06-18 15:24,0,100,1136,1,18-06-18 15:24,R_xEHJOE8scueofEl,,,,,anonymous,EN,2,21,2,,,4,27,8,13,11,23,32,5,9,67,31,46,77,30,20,,,,,11,10,11,11,10,9,9,9,13,9,10,11,11,9,11,10,13,13,10,9,12,10,10,9,10,9,12,9,9,9,4,27,23,23,24,26,9,9,10,10,9,210,309.889,309.915,325.219,2,100,16.174,16.438,20.442,2,24,20.033,20.051,25.87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bc35-3a8e-457b-b571-7ddcd1835747,,Qual951-2905Retainer4,1136,H,1,,18-24
18-06-18 15:16,18-06-18 15:24,0,100,485,1,18-06-18 15:24,R_3sgZpgEMuRArURs,,,,,anonymous,EN,2,37,2,,,0,50,20,83,0,100,100,100,65,100,100,51,100,100,20,,,,,9,11,9,8,11,8,8,8,10,9,10,11,8,8,10,13,12,11,9,8,13,12,10,13,8,8,8,8,8,8,4,22,22,22,28,28,8,11,11,14,10,10,7.542,13.086,16.977,3,100,1.072,1.072,12.593,1,24,1.453,1.453,25.364,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27becf-0ddc-4ea2-8b0c-343a280627f5,,Qual951-2905Retainer4,485,H,1,,35-44
18-06-18 15:18,18-06-18 15:25,0,100,404,1,18-06-18 15:25,R_p5C39UrVgy8Vepz,,,,,anonymous,EN,2,25,2,,,1,49,0,38,51,76,1,1,100,100,50,0,100,49,20,,,,,11,11,13,9,8,10,11,11,11,11,14,12,14,11,9,11,9,8,11,11,13,11,8,11,11,8,11,9,10,14,4,28,28,28,22,22,14,8,14,8,14,10,4.913,4.913,10.907,1,20,1.019,1.019,6.794,1,12,1.323,1.323,24.621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf1c-d6a2-45e1-a333-c3d3edbe3eb4,,Qual951-2905Retainer4,404,H,1,,25-34
18-06-18 15:14,18-06-18 15:25,0,100,658,1,18-06-18 15:25,R_3HLaEQzChYsthzv,,,,,anonymous,EN,2,24,1,,,25,17,50,44,42,8,22,32,35,33,72,3,81,61,20,,,,,9,10,13,10,10,8,8,11,13,13,10,12,11,11,13,9,12,11,9,10,8,9,9,12,9,12,14,13,12,10,4,27,26,24,23,23,8,14,8,13,8,0.1,7.133,7.133,10.776,1,100,17.046,17.046,22.548,1,24,25.893,26.488,29.471,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27be34-d0a8-4895-acf7-7eeb399569c9,,Qual951-2905Retainer4,658,H,1,,18-24
18-06-18 15:08,18-06-18 15:25,0,100,982,1,18-06-18 15:25,R_2VBYlHOTkUuNnRF,,,,,anonymous,EN,2,59,2,,,25,25,37,100,71,100,54,100,100,75,50,100,100,100,20,,,,,11,10,10,11,11,10,13,12,11,13,12,10,14,9,11,13,10,10,13,13,12,11,11,12,11,9,13,9,10,11,4,22,22,22,25,22,11,11,11,14,10,10,6.392,6.403,17.125,2,100,22.782,22.793,27.028,2,24,11.315,14.659,15.218,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bced-2928-48c3-a7ee-f5a0e6fa99dc,,Qual951-2905Retainer4,982,H,1,,55-64
18-06-18 14:48,18-06-18 15:25,0,100,2249,1,18-06-18 15:25,R_9tSroAER93guWxb,,,,,anonymous,EN,2,26,1,,,0,49,65,50,43,83,0,100,84,14,62,76,100,0,20,,,,,8,12,12,8,8,11,8,8,8,8,9,8,8,10,9,8,10,8,11,8,11,8,9,8,8,8,8,8,8,10,4,22,28,22,22,22,8,8,8,8,8,5,1.376,1.376,164.667,1,100,21.912,21.912,31.722,1,24,32.846,32.846,36.521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b825-434f-4559-98a4-fa044ac63afe,,Qual951-2905Retainer4,2249,H,1,,25-34
18-06-18 14:35,18-06-18 15:26,0,100,3029,1,18-06-18 15:26,R_3dBUE2THk9HfJgR,,,,,anonymous,EN,2,54,2,,,19,82,61,88,14,87,65,82,55,50,53,55,68,96,20,,,,,11,12,11,10,11,9,10,10,11,11,10,11,11,11,11,10,10,11,11,10,12,8,8,10,10,10,9,10,11,9,4,25,22,23,27,25,9,11,11,13,10,0.1,0.678,4.591,10.22,2,500,0.788,19.525,22.293,2,24,9.076,12.157,29.839,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b520-c5c3-4f0b-9333-74c69be42049,,Qual951-2905Retainer4,3029,H,1,,45-54
18-06-18 15:13,18-06-18 15:26,0,100,783,1,18-06-18 15:26,R_2y91vvquUqRhLAT,,,,,anonymous,EN,2,39,2,,,2,35,0,0,100,49,12,100,100,100,2,2,99,22,20,,,,,8,8,8,10,10,8,11,8,12,11,9,10,9,11,10,10,10,9,12,10,11,10,10,12,14,8,8,8,8,10,4,26,22,22,24,25,8,12,11,11,8,0.1,12.182,12.199,15.367,2,1,11.412,11.424,14.194,2,14,10.317,12.48,14.455,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bdfb-587f-4ab8-8450-eccbcec4de2d,,Qual951-2905Retainer4,783,H,1,,35-44
18-06-18 15:03,18-06-18 15:26,0,100,1365,1,18-06-18 15:26,R_1q7zAGGtwwlOzZJ,,,,,anonymous,EN,2,22,2,,,0,100,100,16,100,100,99,12,100,83,59,100,68,100,20,,,,,11,9,8,9,10,8,9,8,9,8,8,13,8,10,9,12,8,8,9,8,10,9,8,10,8,9,10,8,13,8,4,22,22,22,26,27,8,8,8,8,8,1,22.889,274.48,277.424,18,1000,37.919,143.328,149.216,12,576,5.609,151.528,152.211,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bbc5-d4cc-4b87-af40-bbfd18539201,,Qual951-2905Retainer4,1365,H,1,,18-24
18-06-18 15:07,18-06-18 15:26,0,100,1156,1,18-06-18 15:26,R_2RVywkM7qoA7RSy,,,,,anonymous,EN,2,40,1,,,0,73,49,58,72,100,100,61,100,100,100,85,100,80,20,,,,,10,11,12,12,12,14,14,14,8,8,11,11,11,11,13,8,14,11,14,14,8,14,11,14,11,8,11,11,8,14,4,22,22,22,28,28,10,13,9,14,10,5,30.017,30.269,100.494,2,5,32.878,33.288,39.374,2,24,62.598,62.598,92.236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bc95-b17d-46e5-862d-e5d77282a679,,Qual951-2905Retainer4,1156,H,1,,35-44
18-06-18 14:58,18-06-18 15:27,0,100,1748,1,18-06-18 15:27,R_1dlTXgbTkW4HRAb,,,,,anonymous,EN,2,76,2,,,11,71,81,66,88,54,100,49,100,100,89,100,100,57,20,,,,,11,10,11,9,11,10,11,10,12,12,12,11,14,11,13,12,10,11,10,10,8,9,8,9,8,11,14,11,10,12,4,23,22,22,28,27,11,10,11,10,12,0.05,279.469,279.469,283.811,1,5,450.724,453.423,457.807,2,47,279.573,279.573,285.337,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27ba63-5c69-4078-b36e-2c0151272a03,,Qual951-2905Retainer4,1748,H,1,,65+
18-06-18 15:17,18-06-18 15:27,0,100,621,1,18-06-18 15:27,R_1LMrmwwcyf7RmA5,,,,,anonymous,EN,2,44,1,,,17,53,56,54,56,54,4,51,51,52,80,29,51,51,20,,,,,14,8,14,14,8,8,8,8,14,8,14,14,14,8,11,8,8,8,14,8,8,8,10,8,8,9,14,8,9,11,4,28,28,28,22,22,8,14,9,14,8,$0.10 ,11.751,12.009,24.554,2,5,9.647,10.03,14.167,2,47,15.964,15.897,22.123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27beed-8c1f-4506-acda-77b4b2971940,,Qual951-2905Retainer4,621,H,1,,35-44
18-06-18 15:14,18-06-18 15:27,0,100,812,1,18-06-18 15:27,R_3nj6Ir95r6Yt8Ia,,,,,anonymous,EN,2,21,2,,,89,90,50,81,50,49,100,10,60,90,50,100,100,50,20,,,,,10,10,13,10,8,8,11,8,13,10,10,14,11,10,9,8,9,8,10,10,13,9,8,8,8,8,9,10,8,13,4,23,22,22,23,27,8,10,10,11,9,$1.10 ,20.697,26.429,29.009,3,20,14.489,33.972,34.447,3,24,18.425,38.71,41.475,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27be38-a4f7-48fa-8502-eb0ca2d9c100,,Qual951-2905Retainer4,812,H,1,,18-24
18-06-18 15:19,18-06-18 15:28,0,100,490,1,18-06-18 15:28,R_24Iujrs4jA6rjUa,,,,,anonymous,EN,2,29,1,,,10,10,10,10,10,10,10,11,11,10,10,10,10,60,20,,,,,10,12,10,11,10,10,10,10,12,12,10,11,10,10,11,12,10,12,10,10,12,12,12,12,12,9,10,9,9,9,4,28,25,25,24,24,12,10,14,8,11,0.1,1.985,10.937,11.348,3,20,19.903,20.28,43.868,2,24,12.449,12.827,19.275,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf87-75f4-40f6-b1b2-64f1b5273e74,,Qual951-2905Retainer4,490,H,1,,25-34
18-06-18 15:04,18-06-18 15:28,0,100,1457,1,18-06-18 15:28,R_1l3Lw12haF0VwEJ,,,,,anonymous,EN,2,20,2,,,53,43,26,34,62,84,100,7,88,34,87,100,99,91,20,,,,,8,10,9,8,12,12,9,9,9,11,9,11,10,9,9,9,11,9,11,10,13,10,8,10,10,8,12,8,8,12,4,22,22,23,26,28,8,11,9,12,9,0.1,49.32,49.365,59.931,2,20,408.451,408.451,423.326,2,24,13.186,25.604,26.437,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bbcb-af81-4db2-b2b1-b8abe18ca9cd,,Qual951-2905Retainer4,1457,H,1,,18-24
18-06-18 15:20,18-06-18 15:28,0,100,457,1,18-06-18 15:28,R_DGAIS9L6gk2j4OJ,,,,,anonymous,EN,2,41,2,,,39,76,59,22,69,33,63,14,69,83,60,80,57,73,20,,,,,11,11,10,11,13,10,12,10,11,11,12,11,10,11,10,11,11,12,9,10,10,11,8,11,11,9,9,11,10,10,4,24,22,23,25,25,12,12,12,12,11,0.1,8.902,8.807,16.18,2,500,18.224,23.148,23.701,3,24,37.797,61.296,61.717,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bfae-e24a-40cc-86ff-b0953cfbae92,,Qual951-2905Retainer4,457,H,1,,35-44
18-06-18 15:02,18-06-18 15:28,0,100,1566,1,18-06-18 15:28,R_1ogMs26qjjfkKmk,,,,,anonymous,EN,2,34,2,,,0,44,61,48,56,100,90,100,100,100,61,65,100,100,20,,,,,10,11,11,11,11,11,10,10,9,13,9,11,10,10,11,10,10,10,11,10,9,11,9,9,9,10,11,11,10,9,4,22,22,23,28,28,10,12,9,13,9,0.1,2.635,3.038,7.821,2,100,1.695,1.973,5.433,2,24,34.697,35.125,42.396,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bb73-f5f7-4bd4-aa05-c6b300bed1eb,,Qual951-2905Retainer4,1566,H,1,,25-34
18-06-18 15:11,18-06-18 15:29,0,100,1060,1,18-06-18 15:29,R_2diM9AXi44g5bex,,,,,anonymous,EN,2,27,2,,,100,100,75,100,0,26,53,53,0,53,80,53,100,40,20,,,,,14,10,14,8,9,8,8,11,14,14,8,13,8,10,11,14,14,14,13,14,10,10,14,14,14,10,10,8,8,11,4,28,28,22,24,22,8,14,8,14,8,0.1,2.037,2.037,11.885,1,20,0.899,29.297,32.504,5,24,1.564,1.564,44.008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bd83-0925-4997-94fe-eefd51326795,,Qual951-2905Retainer4,1060,H,1,,25-34
18-06-18 15:18,18-06-18 15:29,0,100,628,1,18-06-18 15:29,R_2YQ7vaQl73l8vJz,,,,,anonymous,EN,2,24,1,,,40,75,60,40,75,60,0,85,100,75,75,45,100,0,20,,,,,10,12,10,10,10,8,8,8,14,12,9,14,8,11,14,10,12,12,13,10,8,12,14,14,10,14,12,12,9,14,4,28,25,28,22,22,9,13,9,13,9,5,10.836,10.836,54.926,1,20,30.77,30.77,61.661,1,47,16.743,16.743,23.475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf3a-e3eb-45b6-88c7-8429e71c7f0a,,Qual951-2905Retainer4,628,H,1,,18-24
18-06-18 15:20,18-06-18 15:29,0,100,539,1,18-06-18 15:29,R_2CUorMCe4NlTSGO,,,,,anonymous,EN,2,30,2,,,100,70,16,33,92,64,53,100,62,69,45,100,94,67,20,,,,,10,11,9,11,11,9,9,9,9,11,12,11,9,9,9,8,12,9,9,9,9,13,9,9,8,10,13,9,13,13,4,24,23,23,23,26,8,12,8,8,9,10,7.572,7.594,10.909,2,100,10.651,53.083,56.217,4,24,17.158,17.173,19.923,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf96-cc6c-4658-8bf1-324d98515060,,Qual951-2905Retainer4,539,H,1,,25-34
18-06-18 14:21,18-06-18 15:29,0,100,4088,1,18-06-18 15:29,R_3R1uujVW0n6Dzoz,,,,,anonymous,EN,2,60,1,,,100,10,35,85,80,94,24,97,5,13,74,42,62,62,20,,,,,11,9,9,12,10,9,11,10,12,10,12,10,8,9,10,12,9,11,12,10,11,10,9,10,10,9,9,9,9,8,4,28,23,27,23,26,9,13,9,8,8,0.1,16.537,25.245,28.452,2,5,1.334,1.334,39.745,1,47,1.712,12.371,17.159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b129-6fc7-4c3a-9251-dd41e1bd99b6,,Qual951-2905Retainer4,4088,H,1,,55-64
18-06-18 15:20,18-06-18 15:30,0,100,555,1,18-06-18 15:30,R_9HSfiOoJ7ltBcwF,,,,,anonymous,EN,2,49,1,,,1,55,70,50,55,56,64,70,30,35,25,55,25,50,20,,,,,11,11,11,11,11,14,14,14,11,11,12,13,12,10,10,14,14,14,14,14,11,11,10,11,11,11,11,11,11,11,4,24,22,22,28,24,14,10,14,10,11,10,8.752,14.353,18.089,2,100,8.593,8.593,21.18,1,24,3.447,13.724,18.704,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bfbf-a4a4-43ec-801a-9aaa5f682f75,,Qual951-2905Retainer4,555,H,1,,45-54
18-06-18 15:20,18-06-18 15:30,0,100,631,1,18-06-18 15:30,R_2fuDUHPO29clTSl,,,,,anonymous,EN,2,63,2,,,39,53,63,83,71,100,100,50,100,100,94,97,100,100,20,,,,,11,10,11,10,11,13,13,9,9,11,11,11,11,10,11,10,11,11,12,12,9,11,9,10,8,11,12,11,11,14,4,22,22,22,27,22,10,11,11,11,11,10,9.176,9.176,20.369,1,100,32.736,32.736,35.363,1,24,26.017,26.017,29.578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf95-1ecf-4af8-aef0-afd987829352,,Qual951-2905Retainer4,631,H,1,,55-64
18-06-18 15:17,18-06-18 15:30,0,100,816,1,18-06-18 15:30,R_3gMViJ3rUl32jme,,,,,anonymous,EN,2,20,2,,,100,100,100,100,100,100,100,100,100,100,93,100,100,100,20,,,,,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,4,22,22,24,22,22,14,8,8,8,10,10,10.115,10.022,15.461,2,100,7.351,7.272,18.655,2,50,32.042,32.071,39.251,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27becf-f3e9-448e-89bc-4e17debe71f0,,Qual951-2905Retainer4,816,H,1,,18-24
18-06-18 15:22,18-06-18 15:30,0,100,483,1,18-06-18 15:30,R_1g7V4i648zGEXct,,,,,anonymous,EN,2,22,2,,,2,36,16,46,21,62,48,100,75,56,50,28,68,65,20,,,,,10,11,11,11,11,10,12,14,10,11,11,12,9,11,11,13,10,11,11,14,9,12,9,11,9,8,8,11,10,14,4,23,22,22,27,27,9,14,8,11,8,10,7.584,7.973,11.911,2,100,6.334,6.716,9.897,2,24,7.597,7.613,12.773,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf5d-1bfe-4606-849f-3a88d660706a,,Qual951-2905Retainer4,483,H,1,,18-24
18-06-18 15:19,18-06-18 15:31,0,100,691,1,18-06-18 15:31,R_1n23BnUW04g5mQ3,,,,,anonymous,EN,2,41,2,,,86,41,28,36,75,83,22,84,73,64,53,49,80,54,20,,,,,11,10,10,11,11,8,10,9,14,11,10,9,13,9,8,14,10,9,10,10,10,11,10,12,13,8,10,9,8,12,4,28,28,25,24,22,8,14,9,14,8,0.1,5.182,5.556,13.15,2,100,8.627,12.673,13.167,3,24,10.542,10.917,15.594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bf7f-36e0-4a8d-a9bf-bbfc64ea7746,,Qual951-2905Retainer4,691,H,1,,35-44
18-06-18 15:21,18-06-18 15:31,0,100,565,1,18-06-18 15:31,R_1laR0I7w5sxD4W3,,,,,anonymous,EN,2,18,1,,,52,80,65,81,80,88,8,49,51,44,77,27,65,58,20,,,,,12,8,12,10,8,8,8,8,14,14,10,11,8,10,10,13,11,10,14,13,10,10,11,14,13,9,8,8,8,10,4,28,28,28,22,22,8,14,8,14,8,5,39.818,39.832,42.155,2,1,26.988,33.345,33.399,3,47,18.045,18.06,22.312,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27c001-6698-4b19-be81-af6f32035758,,Qual951-2905Retainer4,565,H,1,,18-24
18-06-18 14:37,18-06-18 15:31,0,100,3277,1,18-06-18 15:31,R_2YJo9PyykTdhyCf,,,,,anonymous,EN,2,30,2,,,14,74,50,62,52,53,81,48,93,79,73,81,100,53,20,,,,,11,11,11,11,11,9,11,11,12,11,12,11,12,10,11,12,11,10,10,11,9,8,8,10,10,8,11,11,11,13,4,22,22,22,28,28,10,13,11,11,10,10,2.177,2.177,10.096,1,100,1.898,1.898,7.94,1,24,1.794,1.794,15.497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b578-e683-40d6-ac6e-fd2f30c4d677,,Qual951-2905Retainer4,3277,H,1,,25-34
18-06-18 15:22,18-06-18 15:32,0,100,597,1,18-06-18 15:32,R_3JKqA7Eh5x1uArL,,,,,anonymous,EN,2,25,2,,,81,86,48,80,53,37,83,26,91,59,92,58,81,51,20,,,,,13,10,10,13,10,8,8,10,14,14,10,12,13,10,12,13,11,10,10,12,14,10,9,12,13,9,9,8,8,12,4,23,22,22,23,25,8,14,8,14,8,0.1,9.14,9.161,14.742,2,100,7.049,7.426,10.82,2,24,5.897,5.921,8.931,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27c00a-2173-4ffd-a521-3dfedd476136,,Qual951-2905Retainer4,597,H,1,,25-34
18-06-18 15:09,18-06-18 15:32,0,100,1351,1,18-06-18 15:32,R_3rPx5afH9uBxi3y,,,,,anonymous,EN,2,37,2,,,2,47,45,63,42,91,54,93,72,97,11,2,93,15,20,,,,,10,11,11,11,11,8,10,9,12,12,11,10,11,11,11,14,11,9,10,11,11,10,10,9,9,8,11,8,8,11,4,27,23,23,25,26,9,13,9,11,10,10,18.489,18.507,24.001,2,10,21.734,21.751,24.702,2,24,17.942,17.942,23.627,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bd1a-c11f-4568-ad69-ac2cf8d92767,,Qual951-2905Retainer4,1351,H,1,,35-44
18-06-18 15:13,18-06-18 15:32,0,100,1137,1,18-06-18 15:32,R_1C4l5ylivIAR6gx,,,,,anonymous,EN,2,51,2,,,55,100,80,53,100,81,100,100,100,100,60,51,100,54,20,,,,,8,10,14,8,11,9,14,8,12,11,8,11,11,11,10,14,11,8,14,13,14,10,9,14,11,8,8,8,8,9,4,22,22,22,28,28,8,14,8,14,8,10,37.153,60.893,68.325,4,60,37.94,38.132,52.852,2,12,16.54,16.54,21.801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27bdf9-0fd5-45ab-ab81-f78308ea1584,,Qual951-2905Retainer4,1137,H,1,,45-54
18-06-18 14:37,18-06-18 15:33,0,100,3328,1,18-06-18 15:33,R_337PJ0ry7lFMndl,,,,,anonymous,EN,2,51,2,,,62,34,63,55,61,86,56,73,100,79,74,77,86,80,20,,,,,11,10,11,10,10,10,10,12,9,11,11,12,11,11,11,11,10,9,10,10,12,9,9,11,10,9,11,10,8,12,4,25,23,23,25,24,9,13,9,9,9,5,34.213,151.827,158.98,3,5,44.198,44.232,80.294,2,47,30.045,30.103,35.414,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,none,5b27b5a7-e765-4b75-bb1e-06a8079cac4c,,Qual951-2905Retainer4,3328,H,1,,45-54
